# id	name  (net.runelite.api.ItemID, runelite-api-1.12.35.jar)
20936	TWISTED_4_20936
20937	KODAI_1
20938	KODAI_2
20939	KODAI_3
20940	KODAI_4
20941	KODAI_POTION_1
20942	KODAI_POTION_2
20943	KODAI_POTION_3
20944	KODAI_POTION_4
20945	KODAI_1_20945
20946	KODAI_2_20946
20947	KODAI_3_20947
20948	KODAI_4_20948
20949	REVITALISATION_1
20950	REVITALISATION_2
20951	REVITALISATION_3
20952	REVITALISATION_4
20953	REVITALISATION_POTION_1
20954	REVITALISATION_POTION_2
20955	REVITALISATION_POTION_3
20956	REVITALISATION_POTION_4
20957	REVITALISATION_1_20957
20958	REVITALISATION_2_20958
20959	REVITALISATION_3_20959
20960	REVITALISATION_4_20960
20961	PRAYER_ENHANCE_1
20962	PRAYER_ENHANCE_2
20963	PRAYER_ENHANCE_3
20964	PRAYER_ENHANCE_4
20965	PRAYER_ENHANCE_1_20965
20966	PRAYER_ENHANCE_2_20966
20967	PRAYER_ENHANCE_3_20967
20968	PRAYER_ENHANCE_4_20968
20969	PRAYER_ENHANCE_1_20969
20970	PRAYER_ENHANCE_2_20970
20971	PRAYER_ENHANCE_3_20971
20972	PRAYER_ENHANCE_4_20972
20973	XERICS_AID_1
20974	XERICS_AID_2
20975	XERICS_AID_3
20976	XERICS_AID_4
20977	XERICS_AID_1_20977
20978	XERICS_AID_2_20978
20979	XERICS_AID_3_20979
20980	XERICS_AID_4_20980
20981	XERICS_AID_1_20981
20982	XERICS_AID_2_20982
20983	XERICS_AID_3_20983
20984	XERICS_AID_4_20984
20985	OVERLOAD_1_20985
20986	OVERLOAD_2_20986
20987	OVERLOAD_3_20987
20988	OVERLOAD_4_20988
20989	OVERLOAD_1_20989
20990	OVERLOAD_2_20990
20991	OVERLOAD_3_20991
20992	OVERLOAD_4_20992
20993	OVERLOAD_1_20993
20994	OVERLOAD_2_20994
20995	OVERLOAD_3_20995
20996	OVERLOAD_4_20996
20997	TWISTED_BOW
21000	TWISTED_BUCKLER
21003	ELDER_MAUL
21006	KODAI_WAND
21009	DRAGON_SWORD
21012	DRAGON_HUNTER_CROSSBOW
21015	DINHS_BULWARK
21018	ANCESTRAL_HAT
21021	ANCESTRAL_ROBE_TOP
21024	ANCESTRAL_ROBE_BOTTOM
21027	DARK_RELIC
21028	DRAGON_HARPOON
21031	INFERNAL_HARPOON
21033	INFERNAL_HARPOON_UNCHARGED
21034	DEXTEROUS_PRAYER_SCROLL
21036	MALLIGNUM_ROOT_PLANK
21037	SMALL_STORAGE_UNIT
21038	MEDIUM_STORAGE_UNIT
21039	LARGE_STORAGE_UNIT
21040	MEDIUM_STORAGE_UNIT_21040
21041	LARGE_STORAGE_UNIT_21041
21042	LARGE_STORAGE_UNIT_21042
21043	KODAI_INSIGNIA
21046	ANCIENT_TABLET
21047	TORN_PRAYER_SCROLL
21049	ANCESTRAL_ROBES_SET
21052	MANOR_KEY_21052
21053	RUBY_KEY_21053
21054	EMERALD_KEY_21054
21055	SAPPHIRE_KEY_21055
21056	NOTES_21056
21057	NOTES_21057
21058	NOTES_21058
21059	KILLERS_KNIFE_21059
21060	BANDOS_GODSWORD_21060
21061	GRACEFUL_HOOD_21061
21063	GRACEFUL_HOOD_21063
21064	GRACEFUL_CAPE_21064
21066	GRACEFUL_CAPE_21066
21067	GRACEFUL_TOP_21067
21069	GRACEFUL_TOP_21069
21070	GRACEFUL_LEGS_21070
21072	GRACEFUL_LEGS_21072
21073	GRACEFUL_GLOVES_21073
21075	GRACEFUL_GLOVES_21075
21076	GRACEFUL_BOOTS_21076
21078	GRACEFUL_BOOTS_21078
21079	ARCANE_PRAYER_SCROLL
21081	OPAL_RING
21084	JADE_RING
21087	TOPAZ_RING
21090	OPAL_NECKLACE
21093	JADE_NECKLACE
21096	TOPAZ_NECKLACE
21099	OPAL_AMULET_U
21102	JADE_AMULET_U
21105	TOPAZ_AMULET_U
21108	OPAL_AMULET
21111	JADE_AMULET
21114	TOPAZ_AMULET
21117	OPAL_BRACELET
21120	JADE_BRACELET
21123	TOPAZ_BRACELET
21126	RING_OF_PURSUIT
21129	RING_OF_RETURNING5
21132	RING_OF_RETURNING4
21134	RING_OF_RETURNING3
21136	RING_OF_RETURNING2
21138	RING_OF_RETURNING1
21140	EFARITAYS_AID
21143	DODGY_NECKLACE
21146	NECKLACE_OF_PASSAGE5
21149	NECKLACE_OF_PASSAGE4
21151	NECKLACE_OF_PASSAGE3
21153	NECKLACE_OF_PASSAGE2
21155	NECKLACE_OF_PASSAGE1
21157	NECKLACE_OF_FAITH
21160	AMULET_OF_BOUNTY
21163	AMULET_OF_CHEMISTRY
21166	BURNING_AMULET5
21169	BURNING_AMULET4
21171	BURNING_AMULET3
21173	BURNING_AMULET2
21175	BURNING_AMULET1
21177	EXPEDITIOUS_BRACELET
21180	FLAMTAER_BRACELET
21183	BRACELET_OF_SLAUGHTER
21186	FIRE_MAX_CAPE_21186
21187	ROCK_GOLEM_21187
21188	ROCK_GOLEM_21188
21189	ROCK_GOLEM_21189
21190	ROCK_GOLEM_21190
21191	ROCK_GOLEM_21191
21192	ROCK_GOLEM_21192
21193	ROCK_GOLEM_21193
21194	ROCK_GOLEM_21194
21195	ROCK_GOLEM_21195
21196	ROCK_GOLEM_21196
21197	ROCK_GOLEM_21197
21198	LAVA_BATTLESTAFF_21198
21200	MYSTIC_LAVA_STAFF_21200
21202	LAVA_STAFF_UPGRADE_KIT
21205	ELDER_MAUL_21205
21206	DRAGON_SWORD_21206
21207	DRAGON_THROWNAXE_21207
21208	INVITATION_LIST
21209	BIRTHDAY_BALLOONS
21211	_4TH_BIRTHDAY_HAT
21213	SERVANTS_MONEY_BAG
21214	EASTER_EGG_HELM
21216	FRUITY_EASTER_EGG
21217	FRESH_EASTER_EGG
21218	BITTER_EASTER_EGG
21219	EARTHY_EASTER_EGG
21220	SPICY_EASTER_EGG
21221	MEATY_EASTER_EGG
21222	SALTED_EASTER_EGG
21223	RICH_EASTER_EGG
21224	FLUFFY_EASTER_EGG
21225	SMOKED_EASTER_EGG
21226	FISHY_EASTER_EGG
21227	CRUNCHY_EASTER_EGG
21228	FRUITY_CHOCOLATE_MIX
21229	FRESH_CHOCOLATE_MIX
21230	BITTER_CHOCOLATE_MIX
21231	EARTHY_CHOCOLATE_MIX
21232	SPICY_CHOCOLATE_MIX
21233	MEATY_CHOCOLATE_MIX
21234	SALTED_CHOCOLATE_MIX
21235	RICH_CHOCOLATE_MIX
21236	FLUFFY_CHOCOLATE_MIX
21237	SMOKED_CHOCOLATE_MIX
21238	FISHY_CHOCOLATE_MIX
21239	CRUNCHY_CHOCOLATE_MIX
21240	WESTER_BANANA
21241	WESTER_PAPAYA
21242	WESTER_LEMON
21243	BUCKET_OF_WESTER_SAND
21244	WESTER_SPICES
21245	BEEF_FILLET
21246	SEA_SALT
21247	GOLD_FRAGMENT
21248	FLUFFY_FEATHERS
21249	WESTER_FISH
21250	ROCK_21250
21251	WESTER_CHOCOLATE
21252	EGG_MOULD
21253	FARMERS_STRAWHAT_21253
21254	FARMERS_STRAWHAT_21254
21255	SLAYERS_STAFF_E
21257	SLAYERS_ENCHANTMENT
21259	ENCHANTED_SCROLL
21260	ENCHANTED_QUILL
21261	MYSTERIOUS_ORB
21262	ANTIQUE_LAMP_21262
21263	COPPERS_CRIMSON_COLLAR
21264	PURPLE_SLAYER_HELMET
21266	PURPLE_SLAYER_HELMET_I
21268	SLAYER_RING_ETERNAL
21270	ETERNAL_GEM
21273	SKOTOS
21275	DARK_CLAW
21276	SKULL_SCEPTRE_I
21278	TZHAARHUR
21279	OBSIDIAN_ARMOUR_SET
21282	INFERNAL_MAX_HOOD
21284	INFERNAL_MAX_CAPE
21285	INFERNAL_MAX_CAPE_21285
21287	INFERNAL_CAPE_BROKEN
21289	INFERNAL_MAX_CAPE_BROKEN
21291	JALNIBREK
21293	INFERNAL_EEL
21295	INFERNAL_CAPE
21297	INFERNAL_CAPE_21297
21298	OBSIDIAN_HELMET
21301	OBSIDIAN_PLATEBODY
21304	OBSIDIAN_PLATELEGS
21307	ROGUES_EQUIPMENT_CRATE
21308	RED_RAINBOW_STRAND
21309	ORANGE_RAINBOW_STRAND
21310	YELLOW_RAINBOW_STRAND
21311	GREEN_RAINBOW_STRAND
21312	BLUE_RAINBOW_STRAND
21313	PURPLE_RAINBOW_STRAND
21314	RAINBOW_SCARF
21316	AMETHYST_BROAD_BOLTS
21318	AMETHYST_JAVELIN
21320	AMETHYST_JAVELINP
21322	AMETHYST_JAVELINP_21322
21324	AMETHYST_JAVELINP_21324
21326	AMETHYST_ARROW
21328	AMETHYST_FIRE_ARROW
21330	AMETHYST_FIRE_ARROW_LIT
21332	AMETHYST_ARROWP
21334	AMETHYST_ARROWP_21334
21336	AMETHYST_ARROWP_21336
21338	AMETHYST_BOLT_TIPS
21340	ROCK_GOLEM_21340
21341	UNIDENTIFIED_MINERALS
21343	MINING_GLOVES
21345	SUPERIOR_MINING_GLOVES
21347	AMETHYST
21350	AMETHYST_ARROWTIPS
21352	AMETHYST_JAVELIN_TIPS
21354	HAND_FAN
21356	MINNOW
21358	ROCK_GOLEM_21358
21359	ROCK_GOLEM_21359
21360	ROCK_GOLEM_21360
21387	MASTER_SCROLL_BOOK_EMPTY
21389	MASTER_SCROLL_BOOK
21391	BRUTAL_BLACK_DRAGON
21392	EXPERT_MINING_GLOVES
21394	KARAMBWANJI
21396	CLAN_WARS_CAPE_21396
21397	CLAN_WARS_CAPE_21397
21398	CLAN_WARS_CAPE_21398
21399	CLAN_WARS_CAPE_21399
21400	CLAN_WARS_CAPE_21400
21401	CLAN_WARS_CAPE_21401
21402	CLAN_WARS_CAPE_21402
21403	CLAN_WARS_CAPE_21403
21404	CLAN_WARS_CAPE_21404
21405	CLAN_WARS_CAPE_21405
21406	CLAN_WARS_CAPE_21406
21407	CLAN_WARS_CAPE_21407
21408	CLAN_WARS_CAPE_21408
21409	CLAN_WARS_CAPE_21409
21410	CLAN_WARS_CAPE_21410
21411	CLAN_WARS_CAPE_21411
21412	CLAN_WARS_CAPE_21412
21413	CLAN_WARS_CAPE_21413
21414	CLAN_WARS_CAPE_21414
21415	CLAN_WARS_CAPE_21415
21416	CLAN_WARS_CAPE_21416
21417	CLAN_WARS_CAPE_21417
21418	CLAN_WARS_CAPE_21418
21419	CLAN_WARS_CAPE_21419
21420	CLAN_WARS_CAPE_21420
21421	CLAN_WARS_CAPE_21421
21422	CLAN_WARS_CAPE_21422
21423	CLAN_WARS_CAPE_21423
21424	CLAN_WARS_CAPE_21424
21425	CLAN_WARS_CAPE_21425
21426	CLAN_WARS_CAPE_21426
21427	CLAN_WARS_CAPE_21427
21428	WILDERNESS_CAPE
21429	WILDERNESS_CAPE_21429
21430	WILDERNESS_CAPE_21430
21431	WILDERNESS_CAPE_21431
21432	WILDERNESS_CAPE_21432
21433	WILDERNESS_CHAMPION_AMULET
21434	WILDERNESS_CAPE_21434
21435	WILDERNESS_CAPE_21435
21436	WILDERNESS_CAPE_21436
21437	WILDERNESS_CAPE_21437
21438	WILDERNESS_CAPE_21438
21439	CHAMPIONS_CAPE
21445	PHARAOHS_SCEPTRE_21445
21446	PHARAOHS_SCEPTRE_21446
21469	TEAK_SEEDLING
21471	MAHOGANY_SEEDLING
21473	TEAK_SEEDLING_W
21475	MAHOGANY_SEEDLING_W
21477	TEAK_SAPLING
21480	MAHOGANY_SAPLING
21483	ULTRACOMPOST
21486	TEAK_SEED
21488	MAHOGANY_SEED
21490	SEAWEED_SPORE
21504	GIANT_SEAWEED
21507	FOSSIL_ISLAND_WYVERN
21508	FOSSIL_ISLAND_WYVERN_21508
21509	HERBI
21511	HERBIBOAR
21512	BIRD_HOUSE
21515	OAK_BIRD_HOUSE
21518	WILLOW_BIRD_HOUSE
21521	TEAK_BIRD_HOUSE
21524	CLUE_SCROLL_ELITE_21524
21525	CLUE_SCROLL_ELITE_21525
21526	CLUE_SCROLL_HARD_21526
21527	CLUE_SCROLL_HARD_21527
21528	SAWMILL_PROPOSAL
21529	SAWMILL_AGREEMENT
21530	BONE_CHARM
21531	POTION_OF_SEALEGS
21532	IRON_ORE_FRAGMENT
21533	SILVER_ORE_FRAGMENT
21534	COAL_FRAGMENT
21535	GOLD_ORE_FRAGMENT
21536	MITHRIL_ORE_FRAGMENT
21537	ADAMANTITE_ORE_FRAGMENT
21538	RUNITE_ORE_FRAGMENT
21539	HEATPROOF_VESSEL
21540	LARGE_ROCK
21541	VOLCANIC_MINE_TELEPORT
21543	CALCITE
21545	PYROPHOSPHITE
21547	SMALL_ENRICHED_BONE
21549	MEDIUM_ENRICHED_BONE
21551	LARGE_ENRICHED_BONE
21553	RARE_ENRICHED_BONE
21555	NUMULITE
21562	UNIDENTIFIED_SMALL_FOSSIL
21564	UNIDENTIFIED_MEDIUM_FOSSIL
21566	UNIDENTIFIED_LARGE_FOSSIL
21568	UNIDENTIFIED_RARE_FOSSIL
21570	SMALL_FOSSILISED_LIMBS
21572	SMALL_FOSSILISED_SPINE
21574	SMALL_FOSSILISED_RIBS
21576	SMALL_FOSSILISED_PELVIS
21578	SMALL_FOSSILISED_SKULL
21580	MEDIUM_FOSSILISED_LIMBS
21582	MEDIUM_FOSSILISED_SPINE
21584	MEDIUM_FOSSILISED_RIBS
21586	MEDIUM_FOSSILISED_PELVIS
21588	MEDIUM_FOSSILISED_SKULL
21590	FOSSILISED_ROOTS
21592	FOSSILISED_STUMP
21594	FOSSILISED_BRANCH
21596	FOSSILISED_LEAF
21598	FOSSILISED_MUSHROOM
21600	LARGE_FOSSILISED_LIMBS
21602	LARGE_FOSSILISED_SPINE
21604	LARGE_FOSSILISED_RIBS
21606	LARGE_FOSSILISED_PELVIS
21608	LARGE_FOSSILISED_SKULL
21610	RARE_FOSSILISED_LIMBS
21612	RARE_FOSSILISED_SPINE
21614	RARE_FOSSILISED_RIBS
21616	RARE_FOSSILISED_PELVIS
21618	RARE_FOSSILISED_SKULL
21620	RARE_FOSSILISED_TUSK
21622	VOLCANIC_ASH
21624	HOOP_SNAKE
21626	SULLIUSCEP_CAP
21629	ARCHAEOLOGISTS_DIARY
21631	ANCIENT_DIARY
21633	ANCIENT_WYVERN_SHIELD
21634	ANCIENT_WYVERN_SHIELD_21634
21637	WYVERN_VISAGE
21640	ANTIQUE_LAMP_21640
21641	ANTIQUE_LAMP_21641
21642	ANTIQUE_LAMP_21642
21643	GRANITE_BOOTS
21646	GRANITE_LONGSWORD
21649	MERFOLK_TRIDENT
21652	DRIFT_NET
21655	PUFFERFISH
21656	MERMAIDS_TEAR
21662	FOSSIL_ISLAND_NOTE_BOOK
21664	SCRIBBLED_NOTE
21666	PARTIAL_NOTE
21668	ANCIENT_NOTE
21670	ANCIENT_WRITINGS
21672	EXPERIMENTAL_NOTE
21674	PARAGRAPH_OF_TEXT
21676	MUSTY_SMELLING_NOTE
21678	HASTILY_SCRAWLED_NOTE
21680	OLD_WRITING
21682	SHORT_NOTE
21684	UNCOOKED_MUSHROOM_PIE
21687	HALF_A_MUSHROOM_PIE
21690	MUSHROOM_PIE
21693	BOWL_OF_FISH
21695	RUNEFEST_SHIELD
21697	ASH_COVERED_TOME
21698	TZHAAR_AIR_RUNE_PACK
21701	TZHAAR_WATER_RUNE_PACK
21704	TZHAAR_EARTH_RUNE_PACK
21707	TZHAAR_FIRE_RUNE_PACK
21710	DEATH_NOTE
21711	MURKY_POTION
21712	SPECTRAL_POTION
21713	TOMBERRIES
21714	TATTERED_BOOK
21715	NOTE_21715
21716	CARVED_GEM
21717	TIME_BUBBLE
21718	TRAIBORN_NOTE
21719	JONAS_MASK
21720	JONAS_MASK_21720
21722	DIVING_HELMET
21723	DIVING_APPARATUS_21723
21724	BRITTLE_KEY
21726	GRANITE_DUST
21728	GRANITE_CANNONBALL
21730	BLACK_TOURMALINE_CORE
21733	GUARDIAN_BOOTS
21736	GRANITE_GLOVES
21739	GRANITE_RING
21742	GRANITE_HAMMER
21745	JAR_OF_STONE
21748	NOON
21750	MIDNIGHT
21752	GRANITE_RING_I
21754	ROCK_THROWNHAMMER
21756	VARLAMORE_ENVOY
21758	ROYAL_ACCORD_OF_TWILL
21759	CERTIFICATE_21759
21760	KHAREDSTS_MEMOIRS
21762	LUNCH_BY_THE_LANCALLIUMS
21764	THE_FISHERS_FLUTE
21766	HISTORY_AND_HEARSAY
21768	JEWELLERY_OF_JUBILATION
21770	A_DARK_DISPOSITION
21772	SECRET_PAGE
21774	LETTER_21774
21775	CERTIFICATE_21775
21776	IMBUED_SARADOMIN_MAX_CAPE
21778	IMBUED_SARADOMIN_MAX_HOOD
21780	IMBUED_ZAMORAK_MAX_CAPE
21782	IMBUED_ZAMORAK_MAX_HOOD
21784	IMBUED_GUTHIX_MAX_CAPE
21786	IMBUED_GUTHIX_MAX_HOOD
21788	OBELISK
21791	IMBUED_SARADOMIN_CAPE
21793	IMBUED_GUTHIX_CAPE
21795	IMBUED_ZAMORAK_CAPE
21797	JUSTICIARS_HAND
21798	ENTS_ROOTS
21799	DEMONS_HEART
21800	ENCHANTED_SYMBOL
21802	REVENANT_CAVE_TELEPORT
21804	ANCIENT_CRYSTAL
21807	ANCIENT_EMBLEM
21810	ANCIENT_TOTEM
21813	ANCIENT_STATUETTE
21816	BRACELET_OF_ETHEREUM
21817	BRACELET_OF_ETHEREUM_UNCHARGED
21820	REVENANT_ETHER
21837	OGRE_ARTEFACT_21837
21838	SHAMAN_MASK
21841	SNOW_IMP_COSTUME_HEAD
21842	SNOW_IMP_COSTUME_BODY
21843	SNOW_IMP_COSTUME_LEGS
21844	SNOW_IMP_COSTUME_TAIL
21845	SNOW_IMP_COSTUME_GLOVES
21846	SNOW_IMP_COSTUME_FEET
21847	SNOW_IMP_COSTUME_HEAD_21847
21849	SNOW_IMP_COSTUME_BODY_21849
21851	SNOW_IMP_COSTUME_LEGS_21851
21853	SNOW_IMP_COSTUME_TAIL_21853
21855	SNOW_IMP_COSTUME_GLOVES_21855
21857	SNOW_IMP_COSTUME_FEET_21857
21859	WISE_OLD_MANS_SANTA_HAT
21861	ENCHANTED_CURTAINS
21862	ENCHANTED_SNOWY_CURTAINS
21863	WISE_OLD_MANS_TELEPORT_TABLET
21864	SNOW_SPRITE
21865	FINE_MESH_NET
21866	SANTA_SUIT
21867	SANTA_SUIT_WET
21868	SANTA_SUIT_DRY
21869	LOGS_AND_KINDLING
21870	PROMISSORY_NOTE_21870
21871	SANTAS_SEAL
21872	VAULT_KEY
21873	EMPTY_SACK_21873
21874	BULGING_SACK
21875	KRISTMAS_KEBAB
21880	WRATH_RUNE
21882	DRAGON_ARMOUR_SET_LG
21885	DRAGON_ARMOUR_SET_SK
21888	TURQUOISE_SLAYER_HELMET
21890	TURQUOISE_SLAYER_HELMET_I
21892	DRAGON_PLATEBODY
21895	DRAGON_KITESHIELD
21898	ASSEMBLER_MAX_CAPE
21900	ASSEMBLER_MAX_HOOD
21902	DRAGON_CROSSBOW
21905	DRAGON_BOLTS
21907	VORKATHS_HEAD_21907
21909	VORKATHS_STUFFED_HEAD
21911	RUNE_DRAGON
21912	VORKATHS_HEAD_21912
21913	MYTHICAL_CAPE
21914	AVAS_ASSEMBLER_BROKEN
21916	ASSEMBLER_MAX_CAPE_BROKEN
21918	DRAGON_LIMBS
21921	DRAGON_CROSSBOW_U
21924	DRAGON_BOLTS_P
21926	DRAGON_BOLTS_P_21926
21928	DRAGON_BOLTS_P_21928
21930	DRAGON_BOLTS_UNF
21932	OPAL_DRAGON_BOLTS_E
21934	JADE_DRAGON_BOLTS_E
21936	PEARL_DRAGON_BOLTS_E
21938	TOPAZ_DRAGON_BOLTS_E
21940	SAPPHIRE_DRAGON_BOLTS_E
21942	EMERALD_DRAGON_BOLTS_E
21944	RUBY_DRAGON_BOLTS_E
21946	DIAMOND_DRAGON_BOLTS_E
21948	DRAGONSTONE_DRAGON_BOLTS_E
21950	ONYX_DRAGON_BOLTS_E
21952	MAGIC_STOCK
21955	OPAL_DRAGON_BOLTS
21957	JADE_DRAGON_BOLTS
21959	PEARL_DRAGON_BOLTS
21961	TOPAZ_DRAGON_BOLTS
21963	SAPPHIRE_DRAGON_BOLTS
21965	EMERALD_DRAGON_BOLTS
21967	RUBY_DRAGON_BOLTS
21969	DIAMOND_DRAGON_BOLTS
21971	DRAGONSTONE_DRAGON_BOLTS
21973	ONYX_DRAGON_BOLTS
21975	CRUSHED_SUPERIOR_DRAGON_BONES
21978	SUPER_ANTIFIRE_POTION4
21981	SUPER_ANTIFIRE_POTION3
21984	SUPER_ANTIFIRE_POTION2
21987	SUPER_ANTIFIRE_POTION1
21990	RIFT_GUARDIAN_21990
21992	VORKI
21994	SUPER_ANTIFIRE_MIX2
21997	SUPER_ANTIFIRE_MIX1
22000	CLUE_SCROLL_ELITE_22000
22001	CLUE_SCROLL_EASY_22001
22002	DRAGONFIRE_WARD
22003	DRAGONFIRE_WARD_22003
22006	SKELETAL_VISAGE
22009	MAP_PIECE
22010	MAP_PIECE_22010
22011	MAP_PIECE_22011
22012	MAP_PIECE_22012
22013	MAP_PIECE_22013
22014	MAP_PIECE_22014
22015	MAP_PIECE_22015
22016	MAP_PIECE_22016
22017	MAP_PIECE_22017
22018	MAP_PIECE_22018
22019	MAP_PIECE_22019
22020	MAP_PIECE_22020
22021	MAP_PIECE_22021
22022	MAP_PIECE_22022
22023	MAP_PIECE_22023
22024	MAP_PIECE_22024
22025	MAP_PIECE_22025
22026	MAP_PIECE_22026
22027	MAP_PIECE_22027
22028	MAP_PIECE_22028
22029	MAP_PIECE_22029
22030	MAP_PIECE_22030
22031	MAP_PIECE_22031
22032	MAP_PIECE_22032
22033	AIVAS_DIARY
22035	VARROCK_CENSUS_RECORDS
22037	MALUMACS_JOURNAL
22039	ABLENKIANS_ESCAPE
22041	IMCANDORIAS_FALL
22043	IMAFORES_BETRAYAL
22045	LUTWIDGE_AND_THE_MOONFLY
22047	SERAFINA
22049	THE_WEEPING
22051	OLD_NOTES
22053	OLD_NOTES_22053
22055	OLD_NOTES_22055
22057	OLD_NOTES_22057
22059	OLD_NOTES_22059
22061	OLD_NOTES_22061
22063	OLD_NOTES_22063
22065	OLD_NOTES_22065
22067	OLD_NOTES_22067
22069	OLD_NOTES_22069
22071	OLD_NOTES_22071
22073	OLD_NOTES_22073
22075	OLD_NOTES_22075
22077	OLD_NOTES_22077
22079	INERT_LOCATOR_ORB
22081	LOCATOR_ORB
22083	ROBERT_BUST
22084	CAMORRA_BUST
22085	TRISTAN_BUST
22086	AIVAS_BUST
22087	DRAGON_KEY
22088	DRAGON_KEY_PIECE
22089	DRAGON_KEY_PIECE_22089
22090	DRAGON_KEY_PIECE_22090
22091	DRAGON_KEY_PIECE_22091
22092	DRAGON_KEY_22092
22093	ANCIENT_KEY
22094	WATER_CONTAINER
22095	SWAMP_PASTE_22095
22096	REVITALISATION_POTION
22097	DRAGON_METAL_SHARD
22100	DRAGON_METAL_SLICE
22103	DRAGON_METAL_LUMP
22106	JAR_OF_DECAY
22109	AVAS_ASSEMBLER
22111	DRAGONBONE_NECKLACE
22114	MYTHICAL_CAPE_22114
22116	SUPERIOR_DRAGON_BONEMEAL
22118	WRATH_TALISMAN
22121	WRATH_TIARA
22124	SUPERIOR_DRAGON_BONES
22127	ADAMANT_KITESHIELD_22127
22129	ADAMANT_KITESHIELD_22129
22131	ADAMANT_KITESHIELD_22131
22133	ADAMANT_KITESHIELD_22133
22135	ADAMANT_KITESHIELD_22135
22137	ADAMANT_KITESHIELD_22137
22139	ADAMANT_KITESHIELD_22139
22141	ADAMANT_KITESHIELD_22141
22143	ADAMANT_KITESHIELD_22143
22145	ADAMANT_KITESHIELD_22145
22147	ADAMANT_KITESHIELD_22147
22149	ADAMANT_KITESHIELD_22149
22151	ADAMANT_KITESHIELD_22151
22153	ADAMANT_KITESHIELD_22153
22155	ADAMANT_KITESHIELD_22155
22157	ADAMANT_KITESHIELD_22157
22159	ADAMANT_HERALDIC_HELM
22161	ADAMANT_HERALDIC_HELM_22161
22163	ADAMANT_HERALDIC_HELM_22163
22165	ADAMANT_HERALDIC_HELM_22165
22167	ADAMANT_HERALDIC_HELM_22167
22169	ADAMANT_HERALDIC_HELM_22169
22171	ADAMANT_HERALDIC_HELM_22171
22173	ADAMANT_HERALDIC_HELM_22173
22175	ADAMANT_HERALDIC_HELM_22175
22177	ADAMANT_HERALDIC_HELM_22177
22179	ADAMANT_HERALDIC_HELM_22179
22181	ADAMANT_HERALDIC_HELM_22181
22183	ADAMANT_HERALDIC_HELM_22183
22185	ADAMANT_HERALDIC_HELM_22185
22187	ADAMANT_HERALDIC_HELM_22187
22189	ADAMANT_HERALDIC_HELM_22189
22191	USEFUL_ROCK
22192	MAPLE_BIRD_HOUSE
22195	MAHOGANY_BIRD_HOUSE
22198	YEW_BIRD_HOUSE
22201	MAGIC_BIRD_HOUSE
22204	REDWOOD_BIRD_HOUSE
22207	GLISTENING_TEAR
22208	WRATH_RUNE_22208
22209	EXTENDED_SUPER_ANTIFIRE4
22212	EXTENDED_SUPER_ANTIFIRE3
22215	EXTENDED_SUPER_ANTIFIRE2
22218	EXTENDED_SUPER_ANTIFIRE1
22221	EXTENDED_SUPER_ANTIFIRE_MIX2
22224	EXTENDED_SUPER_ANTIFIRE_MIX1
22227	BULLET_ARROW
22228	FIELD_ARROW
22229	BLUNT_ARROW
22230	BARBED_ARROW
22231	DRAGON_BOOTS_ORNAMENT_KIT
22234	DRAGON_BOOTS_G
22236	DRAGON_PLATEBODY_ORNAMENT_KIT
22239	DRAGON_KITESHIELD_ORNAMENT_KIT
22242	DRAGON_PLATEBODY_G
22244	DRAGON_KITESHIELD_G
22246	ANGUISH_ORNAMENT_KIT
22249	NECKLACE_OF_ANGUISH_OR
22251	OAK_SHIELD
22254	WILLOW_SHIELD
22257	MAPLE_SHIELD
22260	YEW_SHIELD
22263	MAGIC_SHIELD
22266	REDWOOD_SHIELD
22269	HARD_LEATHER_SHIELD
22272	SNAKESKIN_SHIELD
22275	GREEN_DHIDE_SHIELD
22278	BLUE_DHIDE_SHIELD
22281	RED_DHIDE_SHIELD
22284	BLACK_DHIDE_SHIELD
22287	LEATHER_SHIELDS_FLYER
22288	TRIDENT_OF_THE_SEAS_E
22290	UNCHARGED_TRIDENT_E
22292	TRIDENT_OF_THE_SWAMP_E
22294	UNCHARGED_TOXIC_TRIDENT_E
22296	STAFF_OF_LIGHT
22299	ANCIENT_MEDALLION
22302	ANCIENT_EFFIGY
22305	ANCIENT_RELIC
22308	HEALER_ICON_22308
22309	HEALER_ICON_22309
22310	HEALER_ICON_22310
22311	HEALER_ICON_22311
22312	COLLECTOR_ICON_22312
22313	COLLECTOR_ICON_22313
22314	COLLECTOR_ICON_22314
22315	COLLECTOR_ICON_22315
22316	PROP_SWORD
22318	PET_CORPOREAL_CRITTER
22319	TZREKZUK
22320	CHAMPIONS_LAMP
22321	ROTTEN_CABBAGE
22322	AVERNIC_DEFENDER
22323	SANGUINESTI_STAFF
22324	GHRAZI_RAPIER
22325	SCYTHE_OF_VITUR
22326	JUSTICIAR_FACEGUARD
22327	JUSTICIAR_CHESTGUARD
22328	JUSTICIAR_LEGGUARDS
22330	DEADMAN_STARTER_PACK
22331	STARTER_SWORD
22333	STARTER_BOW
22335	STARTER_STAFF
22337	COLLECTOR_ICON_22337
22338	COLLECTOR_ICON_22338
22339	COLLECTOR_ICON_22339
22340	DEFENDER_ICON_22340
22341	DEFENDER_ICON_22341
22342	DEFENDER_ICON_22342
22343	DEFENDER_ICON_22343
22344	DEFENDER_ICON_22344
22345	DEFENDER_ICON_22345
22346	ATTACKER_ICON_22346
22347	ATTACKER_ICON_22347
